filename,path,extension,size_bytes,mod_time_unix,source_user
jsmallf.fon,C:\Windows\Fonts,.fon,38480,1631655259,terry
toolbar.xml,C:\Program Files\Microsoft Office\root\Office16\Basis\share\config\soffice.cfg\modules\sdraw\toolbar,.xml,4259,1723746136,terry
lyt-keyboard.otp,C:\Program Files\Microsoft Office\root\Office16\Basis\share\template\en-US\layout,.otp,517689,1723746030,jo
2009-12-05_01bff108_small.jpg,C:\Users\terry\Documents\Work\Log,.jpg,1205,1733048374,terry
best_robust_big.jpg,C:\Windows\Help\Tours\htmlTour,.jpg,13667,1681214400,pat
QuickTimeMPEG4AuthoringLocalized.qtr,C:\Program Files\Zoom\QuickTime\QTSystem\QuickTimeMPEG4Authoring.Resources\nb.lproj,.qtr,15360,1730964848,jo
141b2eb2-605b-4719-914f-55700f115cb6.tmp,C:\Windows\Temp,.tmp,0,1731603973,pat
baseeapuserpropertiesv1.xsd,C:\Windows\Provisioning\schemas,.xsd,1116,1631654968,terry
test_strptime.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\test,.py,26025,1713498688,pat
license.txt,C:\Program Files\Microsoft Office\root\Office16\share\uno_packages\cache\uno_packages\55D1.tmp_\dict-en.oxt,.txt,15123,1731697442,terry
test_memoryio.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\test,.py,14313,1713498416,pat
index.html,C:\Program Files\Brother\BRHL2170\HTML\ug_uk,.html,668,1662175898,pat
webcheck.dll,C:\Windows\ie8,.dll,276480,1681214400,jo
hmac.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib,.py,4531,1713498994,charlie
2009-12-06_0a86a836_small.jpg,C:\Users\terry\Documents\Work\Log,.jpg,1160,1733195614,terry
a2100_u_g008.gif,C:\Program Files\Brother\BRHL2170\HTML\ug_uk\images,.gif,6419,1660873016,jo
210061.swf,C:\Program Files\Brother\BRCDUTL\BRHL2170,.swf,33113,1654059142,charlie
E84173C6d01,C:\Users\Pat\AppData\Local\Mozilla\Firefox\Profiles\6tx4mh5h.default\Cache,,131072,1732831130,pat
configSectionNameDialog.pyc,C:\Python312\Lib\idlelib,.pyc,4281,1731535333,charlie
favicon[1].ico,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\IS4P8F5B,.ico,1150,1731604250,pat
Address Book.lnk,C:\Users\Charlie\Start Menu\Programs\Accessories,.lnk,774,1730944714,charlie
lnglog.cfg,\\wsl.localhost\Ubuntu\home\All Users\AppData\Roaming\avg9\Log,.cfg,215,1733269661,pat
wmiadap.tmf,C:\Windows\SoftwareDistribution\Download\cde11068f5b77b180111333ef9781925\x86_microsoft-Windows-t..platform-comruntime_31bf3856ad364e35_6.0.6002.18005_none_cc7c00e534312d1f,.tmf,4077,1712464004,terry
spuninst.inf,C:\Windows\$NtUninstallKB973815$\spuninst,.inf,5832,1730772466,charlie
da1db208-32e0-4302-bf8c-cefc06dc6abf.tmp,C:\Windows\Temp,.tmp,0,1731785620,jo
bsymbol_rtri.gif,C:\Program Files\Brother\BRHL2170\HTML\img,.gif,128,1599552878,pat
Santiago,C:\Python312\tcl\tcl8.5\tzdata\America,,8782,1686359250,jo
style.mod,C:\Program Files\Microsoft Office\root\Office16\Basis\share\dtd\officedocument\1_0,.mod,23161,1706131162,charlie
test_iterlen.py,C:\Python312\Lib\test,.py,6810,1675899358,terry
license_hu.htm,C:\Users\Pat\AppData\Local\Temp\AVGDownloadManager\packages\41,.htm,39208,1733251504,pat
e2170_u_maxc002e.gif,C:\Program Files\Discord\Brother\BRHL2170\HTML\ug_uk\images,.gif,8690,1660872596,charlie
8ACBBF57d01,C:\Users\Jo\AppData\Local\Mozilla\Firefox\Profiles\11u6o5x2.default\Cache,,50603,1732129521,jo
a2100_u_g040.gif,C:\Program Files\CrowdStrike\Brother\BRHL2170\HTML\ug_asia\images,.gif,12610,1672746228,pat
2009-12-06_0797e9c8_big.jpg,C:\Users\terry\Documents\Work\Log,.jpg,12568,1733146414,terry
default.css,C:\Program Files\Microsoft Office\root\Office16\Basis\help\en,.css,2055,1723746044,jo
avgxpl.dll,C:\Users\All Users\AppData\Roaming\avg9\update\backup,.dll,1082648,1731783358,jo
reg00249,C:\Windows\ie8,,8192,1730853513,charlie
CA8B7LSM,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\O7EPGR2J,,0,1731432614,pat
e2170_n_wxpw313e.gif,C:\Program Files\Brother\BRHL2170\HTML\nug\images,.gif,8459,1661406956,pat
avgrs.log.4,C:\Users\All Users\AppData\Roaming\avg9\Log,.4,1024146,1730769926,pat
pickupCAI61PER.asmx,\\wsl.localhost\Ubuntu\home\Pat\AppData\Local\Microsoft\Windows\INetCache\2Z8HA5A9,.asmx,1474,1731443696,pat
73178.SeparatedRobotics.Max+Lewison.pdf,C:\Users\Jo\Desktop\Papers\Papers3,.pdf,50578,1731547088,jo
novelty_h.png,C:\Program Files\Windows Sidebar\Gadgets\Clock.Gadget\images,.png,2959,1635510946,terry
readme.txt,C:\Program Files\7-Zip,.txt,1616,1706686070,charlie
README.txt,C:\Python312\Tools\Scripts,.txt,3617,1627594632,pat
ScriptResource[1].axd,C:\Users\Jo\AppData\Local\Microsoft\Windows\INetCache\A05B4AXB,.axd,99448,1732160435,jo
main_transform.xsl,C:\Program Files\Microsoft Office\root\Office16\Basis\help,.xsl,34748,1706131502,charlie
unicodeobject.h,C:\Python312\include,.h,51290,1685471098,terry
F49963E6d01,C:\Users\Pat\AppData\Local\Mozilla\Firefox\Profiles\6tx4mh5h.default\Cache,,890308,1731538814,pat
Godthab,C:\Python312\tcl\tcl8.5\tzdata\America,,7306,1686359250,charlie
D725F3459E2275E9EA5871B92AD896D0,C:\Users\Pat\AppData\Roaming\Microsoft\CryptnetUrlCache\Content,,10884,1731440651,pat
Package_179_for_KB967723~31bf3856ad364e35~x86~~6.0.1.7.cat,C:\Windows\servicing\Packages,.cat,9658,1723581089,terry
ADSAdClient31CA8119RU.txt,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\UE4NVUBV,.txt,752,1731440762,pat
types.py,C:\Python312\Lib,.py,2416,1683307004,terry
DejaVuCondensedSerifItalic.ttf,C:\Windows\Fonts,.ttf,233412,1666661022,jo
lnodrop.cur,C:\Windows\Cursors,.cur,766,1681214400,pat
chapter3_1_2.html,C:\Program Files\Brother\BRHL2170\HTML\ug_uk,.html,23382,1671861552,charlie
bf_svxen-US.res,C:\Program Files\Microsoft Office\root\Office16\Basis\program\resource,.res,14550,1709689876,pat
SearchEngine.py,C:\Python312\Lib\idlelib,.py,6951,1684960854,pat
mscorier.dll,C:\Windows\winsxs\x86_netfx-mscorier_dll_non_mui_31bf3856ad364e35_6.0.6000.16720_none_7a962ef9ddf8e5ca,.dll,158720,1690221629,terry
en_GB.aff,C:\Program Files\Microsoft Office\root\Office16\share\uno_packages\cache\uno_packages\4A.tmp_\dict-en.oxt,.aff,65786,1730855123,pat
up_im.cur,C:\Windows\Cursors,.cur,326,1631655395,terry
shell32.dll,C:\Windows\$hf_mig$\KB967715\SP3QFE,.dll,8461824,1686769474,pat
igfxrptb.lrc,C:\dell\drivers\R79733\Win2000,.lrc,163840,1549482990,pat
avgatend.stp,C:\Program Files\AVG\AVG9,.stp,32,1731776328,charlie
img[2].gif,C:\Users\Administrator\AppData\Local\Microsoft\Windows\INetCache\G5MBG5U7,.gif,1560,1730770267,charlie
download-button[1].png,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\UE4NVUBV,.png,0,1731116833,pat
tabbedpages.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\idlelib,.py,18188,1713499258,jo
x8xplsc_146d145fz.bin,C:\Users\All Users\AppData\Roaming\avg9\update\download,.bin,1338,1730893146,charlie
test_pstats.py,C:\Python312\Lib\test,.py,713,1686945644,pat
fcfg_pocketexcel_types.xcu,C:\Program Files\Microsoft Office\root\Office16\Basis\share\registry\modules\org\openoffice\TypeDetection\Types,.xcu,796,1720914950,jo
cxl_whatelse[1].gif,C:\Users\Administrator\AppData\Local\Microsoft\Windows\INetCache\UE4NVUBV,.gif,2137,1730853771,pat
test_aepack.py,C:\Python312\Lib\test,.py,2617,1727343342,pat
attache_2_ceo[1].gif,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\HTCPH3JR,.gif,25729,1731451336,pat
off-modern_l.ott,C:\Program Files\Microsoft Office\root\Office16\Basis\share\template\wizard\letter\ko,.ott,13716,1723746036,pat
2009-12-04_01244d48_big.jpg,C:\Users\terry\OneDrive\Documents\Work\Log,.jpg,12523,1733038174,terry
39695B0Fd01,C:\Users\Charlie\AppData\Local\Mozilla\Firefox\Profiles\2usvf7i1.default\Cache,,30439,1732985381,charlie
ukrainian.lm,C:\Program Files\Spotify\Microsoft Office\root\Office16\Basis\share\fingerprint,.lm,2172,1706133622,jo
iso8859_10.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\encodings,.py,13845,1713499314,pat
pickupCAWJF2SI.asmx,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\WXQBSVQX,.asmx,2178,1731445948,pat
install_lib.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\distutils\command,.py,8291,1713498224,jo
core[1].js,C:\Users\Jo\AppData\Local\Microsoft\Windows\INetCache\3F02WNE3,.js,2693,1732160432,jo
es_uy.msg,C:\Python312\tcl\tcl8.5\msgs,.msg,251,1686362866,terry
avgcsrvx.exe,C:\Users\Administrator\AppData\Local\Temp\AVGDownloadManager\packages\9,.exe,702744,1730768233,pat
msoe.hlp,C:\Windows\Help,.hlp,117006,1681214400,pat
desktop.ini,C:\Users\All Users\Documents\My Pictures\Sample Pictures,.ini,42,1730769674,charlie
8EF63EE9d01,C:\Users\Charlie\AppData\Local\Mozilla\Firefox\Profiles\2usvf7i1.default\Cache,,29211,1731791486,charlie
SearchEngine.pyc,C:\Python312\Lib\idlelib,.pyc,7152,1732053348,jo
CADB2774d01,C:\Users\Charlie\AppData\Local\Mozilla\Firefox\Profiles\2usvf7i1.default\Cache,,87978,1733259371,charlie
TipTsf.dll.mui,C:\Program Files\Common Files\microsoft shared\ink\en-US,.mui,3584,1635511304,terry
Microsoft-Windows-SimpleTCP-Package~31bf3856ad364e35~x86~en-US~6.0.6000.16386.mum,C:\Windows\servicing\Packages,.mum,1644,1635501914,terry
reg00002,C:\Windows\ie8,,8192,1731783688,jo
DWM.admx,C:\Windows\PolicyDefinitions,.admx,7656,1635510998,terry
msader15.dll,C:\Program Files\Microsoft Teams\Common Files\System\ado,.dll,24576,1681214400,pat
nsisvc.dll.mui,C:\Windows\System32\en-US,.mui,3072,1635511290,terry
CAAQTANB,C:\Users\Jo\AppData\Local\Microsoft\Windows\INetCache\3F02WNE3,,0,1732040762,jo
x86_microsoft-Windows-gdi-painting_31bf3856ad364e35_6.0.6000.16386_none_7535161f1f2100ed.manifest,C:\Windows\winsxs\Backup,.manifest,4509,1635504117,terry
a2100_u_g032.gif,C:\Program Files\Brother\BRHL2170\HTML\ug\images,.gif,6972,1660872848,terry
test_hashlib.py,C:\Python312\Lib\test,.py,7399,1694814514,terry
HandPrints.jpg,C:\Program Files\Slack\Common Files\microsoft shared\Stationery,.jpg,4222,1635510902,terry
_useselfcontained_.state,C:\Windows\SoftwareDistribution\Download\f5ce3558cdad2d0de1884dee71734a4a,.state,50,1730853412,charlie
09aaab64-b832-4180-bc5f-21c7c5ec4059.tmp,C:\Windows\Temp,.tmp,0,1732705117,jo
msdaps.dll,C:\Program Files\Common Files\System\Ole DB,.dll,253952,1673922310,terry
localizedStrings.js,C:\Program Files\Common Files\Apple\Apple Application Support\WebKit.resources\sv.lproj,.js,20736,1730332298,jo
msg_37.txt,C:\Python312\Lib\email\test\data,.txt,231,1603595238,jo
reader.hlp,C:\Windows\Help,.hlp,11953,1681214400,pat
ImportDialog.xdl,C:\Program Files\Microsoft Office\root\Office16\Basis\share\basic\ImportWizard,.xdl,13479,1723746008,charlie
highcontrast2.css,C:\Program Files\Microsoft Office\root\Office16\Basis\help\en,.css,2256,1723746044,jo
C326EB86d01,C:\Users\Jo\AppData\Local\Mozilla\Firefox\Profiles\11u6o5x2.default\Cache,,89736,1732661579,jo
a2100_u_s003.gif,C:\Program Files\Brother\BRHL2170\HTML\ug_uk\images,.gif,2315,1660873044,pat
turdown.gif,C:\Program Files\Microsoft Office\root\Office16\Basis\share\gallery\www-graf,.gif,669,1723746028,terry
pickupCATT7V61.asmx,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\WXQBSVQX,.asmx,1808,1731443008,pat
QuickTimeMPEGLocalized.qtr,C:\Program Files\QuickTime\QTSystem\QuickTimeMPEG.Resources\da.lproj,.qtr,5632,1730964848,charlie
escalate.h1s,C:\Windows\Help\Windows\en-US,.h1s,27810,1673944302,terry
81007.Smalltalk.Mark+White.pdf,C:\Users\Jo\Desktop\Papers\Papers4,.pdf,54085,1731537732,jo
ADSAdClient31CAHED106.txt,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\EHNT04UT,.txt,1141,1732988177,pat
control_up.jpg,C:\Windows\Help\Tours\htmlTour,.jpg,4407,1681214400,jo
Delegator.py,C:\Python312\Lib\idlelib,.py,864,1603598826,terry
update.ver,C:\Windows\$hf_mig$\KB973904\update,.ver,1438,1731888846,jo
fcfg_chart_others.xcu,C:\Program Files\Microsoft Office\root\Office16\Basis\share\registry\modules\org\openoffice\TypeDetection\Misc,.xcu,623,1720915718,pat
reg00396,C:\Windows\ie8,,8192,1730850624,pat
Ceuta,C:\Program Files\Slack\Java\jre6\lib\zi\Africa,,1112,1731785773,jo
agt0419.hlp,C:\Windows\Help,.hlp,8799,1681214400,pat
org.openoffice.Office.Commands.dat,C:\Users\Charlie\AppData\Roaming\OpenOffice.org\3\user\registry\cache,.dat,398,1731545069,charlie
nsPlacesDBFlush.js,C:\Program Files\Mozilla Firefox\components,.js,13166,1730250976,jo
2009-12-04_026181df_small.jpg,C:\Users\terry\OneDrive\Documents\Work\Log,.jpg,1169,1732975990,terry
Documents.mydocs,\\wsl.localhost\Ubuntu\home\Administrator\SendTo,.mydocs,0,1730770102,charlie
Truk,C:\Program Files\Java\jre6\lib\zi\Pacific,,65,1730854923,charlie
test_sizes.py,C:\Python312\Lib\ctypes\test,.py,773,1616212604,charlie
setup.dll,C:\Program Files\Common Files\InstallShield\Professional\RunTime\10\00\Intel32,.dll,303236,1732642457,jo
highlighter.bsh,C:\Program Files\Slack\Microsoft Office\root\Office16\Basis\share\Scripts\beanshell\Highlight,.bsh,5011,1706131190,charlie
AE71697Ed01,C:\Users\Pat\AppData\Local\Mozilla\Firefox\Profiles\6tx4mh5h.default\Cache,,24259,1732055095,pat
sddmi.dll,C:\Program Files\Microsoft Office\root\Office16\Basis\program,.dll,44032,1720917482,jo
1622052B63239D55F9C7195E560[1].jpg,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\6NU83K2N,.jpg,11106,1731782887,pat
gradient.jpg,C:\Windows\Help\Tours\htmlTour,.jpg,644,1681214400,jo
secondarynavbg[1].gif,C:\Users\Administrator\AppData\Local\Microsoft\Windows\INetCache\ZROVGX1G,.gif,153,1731782092,jo
extensions.ini,\\wsl.localhost\Ubuntu\home\Jo\AppData\Roaming\Mozilla\Firefox\Profiles\11u6o5x2.default,.ini,412,1732639700,jo
spmsg.dll,C:\Windows\$hf_mig$\KB971486,.dll,17272,1716378052,jo
desktop.ini,C:\Users\Administrator\AppData\Local\Microsoft\Windows\INetCache\MSB10OYU,.ini,67,1731779699,jo
Compressed (zipped) Folder.ZFSendToTarget,\\wsl.localhost\Ubuntu\home\Terry\SendTo,.zfsendtotarget,0,1730766403,pat
msg_26.txt,C:\Python312\Lib\email\test\data,.txt,2101,1686949240,terry
igfxress.dll,C:\dell\drivers\R79733\Win2000,.dll,880640,1549482646,jo
2009-12-03_0378275e_big.jpg,C:\Users\terry\Documents\Work\Log,.jpg,93807,1732904980,terry
28A65E187929749618B3F86CDA935[1].jpg,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\UE4NVUBV,.jpg,15253,1731440763,pat
sizegrip.tcl,C:\Python312\tcl\tk8.5\ttk,.tcl,1865,1686359262,charlie
write.wpc,C:\Program Files\Windows NT\Accessories,.wpc,89600,1731755690,charlie
sound.properties,C:\Program Files\Java\jre6\lib,.properties,1210,1730854919,charlie
test_opcodes.py,C:\Python312\Lib\test,.py,2701,1684964468,terry
XSLTValidate.jar,C:\Program Files\Microsoft Office\root\Office16\Basis\program\classes,.jar,3902,1720911874,jo
2009-12-04_004a6808_big.jpg,C:\Users\terry\Documents\Work\Log,.jpg,100351,1733023894,terry
SOUND240.WAV,C:\Program Files\Windows NT\Pinball,.wav,14600,1681214400,jo
wbk50.tmp,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\O7EPGR2J,.tmp,2971,1733436855,pat
igfxdo.dll,C:\dell\drivers\R79733\Win2000,.dll,86016,1549482608,pat
internalListStrings.xml,C:\Users\Administrator\AppData\Local\Temp\AVGDownloadManager\packages\12,.xml,9791,1730771078,charlie
QuickTimePlayerLocalized.qtr,C:\Program Files\QuickTime\QuickTimePlayer.Resources\fi.lproj,.qtr,9728,1730964852,jo
move_rl.cur,C:\Windows\Cursors,.cur,766,1631655394,terry
58B026CA-00000006.eml,C:\Users\terry\AppData\Local\Microsoft\Windows Mail\Local Folders\Inbox,.eml,4549,1731700862,terry
services.exe,C:\Windows\$hf_mig$\KB956572\SP3QFE,.exe,110592,1706958384,charlie
2009-12-03_03f4be5a_big.jpg,C:\Users\terry\Documents\Work\Log,.jpg,12626,1732913168,terry
2009-12-04_02e3831f_small.jpg,C:\Users\terry\Documents\Work\Log,.jpg,1211,1732984510,terry
Package_52_for_KB935509~31bf3856ad364e35~x86~~6.0.1.9.cat,C:\Windows\servicing\Packages,.cat,12396,1669338051,terry
textconversiondlgsmi.dll,C:\Program Files\Microsoft Office\root\Office16\Basis\program,.dll,76800,1720899994,pat
scrobj.dll,C:\Windows\$NtUninstallKB951978$,.dll,180224,1681214400,pat
branches.inf,C:\Windows\$hf_mig$\KB960225\update,.inf,926,1701500842,charlie
ACT,C:\Python312\tcl\tcl8.5\tzdata\Australia,,185,1686362834,terry
msxml3.dll,C:\Windows\$NtUninstallKB973687$,.dll,1106944,1693588504,charlie
top_5.gif,C:\Program Files\Brother\BRHL2170\HTML\images,.gif,10256,1660801278,jo
py.ico,C:\Python312\DLLs,.ico,19790,1622927564,terry
nppdf32.dll,C:\Program Files\Adobe\Reader 9.0\Reader\Browser,.dll,103792,1708809222,terry
pickupCA3ZG922.asmx,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\UE4NVUBV,.asmx,593,1731447810,pat
pickupCAJ8YIG8.asmx,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\O7EPGR2J,.asmx,1995,1731445796,pat
PresentationFramework.Royale.dll,C:\Windows\winsxs\x86_wpf-presentationframework.royale_31bf3856ad364e35_6.0.6002.18005_none_eca0aa05a7644a3b,.dll,163840,1708022358,terry
Fakaofo,C:\Python312\tcl\tcl8.5\tzdata\Pacific,,149,1686359236,jo
openfold.xpm,C:\Python312\tcl\tix8.4.3\bitmaps,.xpm,418,1707616834,charlie
mailbox.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib,.py,75635,1713499044,terry
classobject.h,C:\Python312\include,.h,3021,1677297850,charlie
KB956844.log,C:\Windows,.log,63883,1730851128,pat
en_AU.dic,C:\Program Files\Microsoft Office\root\Office16\share\uno_packages\cache\uno_packages\4A.tmp_\dict-en.oxt,.dic,562416,1730855124,pat
Windowstate.xcs,C:\Program Files\Microsoft Office\root\Office16\Basis\share\registry\schema\org\openoffice\Office\UI,.xcs,5203,1709692368,terry
scmconcepts.chm,C:\Windows\Help,.chm,48025,1681214400,jo
table-add-row-before.gif,C:\Program Files\Mozilla Firefox\res,.gif,825,1730250977,pat
netbrdgs.PNF,C:\Windows\inf,.pnf,5492,1731750432,jo
cached1.dll,C:\Program Files\Microsoft Office\root\Office16\Basis\program,.dll,150528,1719616004,charlie
standard_blue[1].gif,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\IS4P8F5B,.gif,174,1732641335,pat
msfeeds.dll,C:\Windows\ie8updates\KB974455-IE8,.dll,594432,1709555546,charlie
test_pep277.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\test,.py,4123,1713498890,pat
dbmmmi.dll,C:\Program Files\Discord\Microsoft Office\root\Office16\Basis\program,.dll,173568,1720918694,charlie
d42cc0c3858a58db2db37658219e6400_aecfbeea-dc8a-4a56-8155-38266cbb5427,C:\Users\All Users\AppData\Roaming\Microsoft\Crypto\RSA\S-1-5-18,,893,1730770055,charlie
Fiesta Bkgrd.jpg,C:\Program Files\Common Files\Microsoft Shared\Stationery,.jpg,5048,1681214400,pat
sc10.bin.incr.2009.12.10.12.01.00,C:\Users\All Users\AppData\Roaming\avg9\Antispam,.00,55146,1731546054,jo
Mauritius,C:\Python312\tcl\tcl8.5\tzdata\Indian,,148,1686359238,charlie
formdesign.xml,C:\Program Files\Microsoft Office\root\Office16\Basis\share\config\soffice.cfg\modules\sglobal\toolbar,.xml,2431,1723746136,jo
26[1].png,C:\Users\Administrator\AppData\Local\Microsoft\Windows\INetCache\ZROVGX1G,.png,8694,1731785600,jo
2009-12-05_019efb88_big.jpg,C:\Users\terry\Documents\Work\Log,.jpg,12573,1733046214,terry
off-office_l.ott,C:\Program Files\Microsoft Office\root\Office16\Basis\share\template\wizard\letter\da,.ott,14769,1723746036,charlie
slideShow.js,C:\Program Files\Windows Sidebar\Gadgets\SlideShow.Gadget\en-US\js,.js,63056,1635511295,terry
test_bool.py,C:\Python312\Lib\test,.py,13596,1603595250,charlie
click_here_green.gif,C:\Program Files\AVG\AVG9\Icons,.gif,1418,1731633407,terry
QuickTimeAudioSupportLocalized.dll,C:\Program Files\QuickTime\QTSystem\QuickTimeAudioSupport.Resources\pt_PT.lproj,.dll,79136,1730964846,charlie
euc_jisx0213.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\encodings,.py,1051,1713499360,jo
wbk37.tmp,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\IS4P8F5B,.tmp,728,1731701019,pat
Broken_Hill,C:\Python312\tcl\tcl8.5\tzdata\Australia,,7892,1686359234,jo
eula.txt,C:\Windows\$hf_mig$\KB975025\update,.txt,804,1714956161,pat
KB976749-IE8.log,C:\Windows,.log,7748,1731009923,pat
hatchwindowfactory.uno.dll,C:\Program Files\Microsoft Office\root\Office16\Basis\program,.dll,65024,1712961290,terry
edb.log,C:\Windows\SoftwareDistribution\DataStore\Logs,.log,131072,1733591507,pat
wbk5B.tmp,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\6NU83K2N,.tmp,3884,1731785724,pat
eapuserpropertiesv1.xsd,C:\Windows\L2Schemas,.xsd,789,1681214400,jo
test_os.py,C:\Python312\Lib\test,.py,25128,1727343342,charlie
F482C95F83F1B59228F1B1E720F2EDF1,C:\Users\terry\AppData\LocalLow\Microsoft\CryptnetUrlCache\Content,,70226,1731634268,terry
u7iavi2543u2542al.bin,C:\Users\All Users\AppData\Roaming\avg9\update\download,.bin,27223,1732936320,jo
00010005.wid,C:\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles,.wid,65536,1733601761,terry
ef9763a4-215d-42b4-acce-75c92484c0e8.tmp,C:\Windows\Temp,.tmp,0,1732918667,jo
symbolshapes.xml,C:\Program Files\Discord\Microsoft Office\root\Office16\Basis\share\config\soffice.cfg\modules\swreport\toolbar,.xml,2062,1723746136,jo
reg00056,C:\Windows\ie8,,8192,1730850554,pat
8EF26CAAd01,C:\Users\Charlie\AppData\Local\Mozilla\Firefox\Profiles\2usvf7i1.default\Cache,,29676,1732741188,charlie
notebook.tcl,C:\Python312\tcl\tk8.5\ttk,.tcl,5424,1686362862,terry
avgcmgr.exe,C:\Program Files\AVG\AVG9,.exe,1074456,1730771099,charlie
capitalise.bsh,C:\Program Files\Zoom\Microsoft Office\root\Office16\Basis\share\Scripts\beanshell\Capitalise,.bsh,4050,1706131190,jo
Factories.xcu,C:\Program Files\Microsoft Office\root\Office16\Basis\share\registry\data\org\openoffice\Office\UI,.xcu,2154,1709692424,terry
dxgthk.sys,C:\Windows\system32\drivers,.sys,3328,1681214400,charlie
sg100.sdv,\\wsl.localhost\Ubuntu\home\Administrator\AppData\Roaming\OpenOffice.org\3\user\gallery,.sdv,2048,1723746024,pat
resize_horizontal[1],C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\EHNT04UT,,3042,1733425494,pat
boost_thread-vc71-mt-1_32.dll,C:\Users\Administrator\AppData\Local\Temp\AVGDownloadManager\packages\12,.dll,57344,1731783340,jo
Localizable.strings,C:\Program Files\Common Files\Apple\Apple Application Support\WebKit.resources\zh_TW.lproj,.strings,31612,1730332298,charlie
simdown.gif,C:\Program Files\Microsoft Office\root\Office16\Basis\share\gallery\htmlexpo,.gif,439,1723746022,terry
2009-12-06_0a780236_big.jpg,C:\Users\terry\Documents\Work\Log,.jpg,12610,1733194656,terry
grndisk.gif,C:\Program Files\Microsoft Office\root\Office16\Basis\share\gallery\www-graf,.gif,1219,1723746028,charlie
CA8EMDHZ,C:\Users\Jo\AppData\Local\Microsoft\Windows\INetCache\3F02WNE3,,0,1732039773,jo
redemo.py,C:\Python312\Tools\Scripts,.py,5940,1603595200,pat
CN1760E1.DLL.mui,C:\Windows\System32\spool\drivers\w32x86\3\en-US,.mui,3072,1635511265,terry
saxutils.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\xml\sax,.py,9449,1713499008,charlie
asyncore.py,C:\Program Files\Discord\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib,.py,19181,1713498284,jo
heapq.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib,.py,15597,1713498288,terry
Tour Windows XP.lnk,C:\Users\Jo\Start Menu\Programs\Accessories,.lnk,1527,1731779517,jo
click_here_gray.gif,C:\Users\Administrator\AppData\Local\Temp\AVGDownloadManager\packages\65,.gif,586,1731782396,jo
graffilterbar.xml,C:\Program Files\Microsoft Office\root\Office16\Basis\share\config\soffice.cfg\modules\swform\toolbar,.xml,1376,1723746136,jo
colorbar.xml,C:\Program Files\Slack\Microsoft Office\root\Office16\Basis\share\config\soffice.cfg\modules\simpress\toolbar,.xml,920,1723746136,pat
cga80866.fon,C:\Windows\Fonts,.fon,5168,1681214400,jo
Cambridge_Bay,C:\Program Files\Java\jre6\lib\zi\America,,1076,1731785773,jo
regmerge.exe,C:\Program Files\Microsoft Office\root\Office16\URE\bin,.exe,13312,1712956338,jo
2009-12-03_045037d9_small.jpg,C:\Users\terry\Documents\Work\Log,.jpg,1165,1732919140,terry
formatobjectbar.xml,C:\Program Files\Microsoft Office\root\Office16\Basis\share\config\soffice.cfg\modules\scalc\toolbar,.xml,4580,1723746134,jo
bh2150n.da_,C:\Program Files\Spotify\Brother\BRHL2170,.da_,215,1643472000,charlie
checkappend.py,C:\Python312\Tools\Scripts,.py,4825,1603595200,pat
2009-12-03_0406f9e5_big.jpg,C:\Users\terry\Documents\Work\Log,.jpg,12202,1732914340,terry
w_c_hl2100_002.gif,C:\Program Files\Zoom\Brother\BRHL2170\HTML\ug\images,.gif,3162,1660872888,pat
DWM.EXE-AEABE78B.pf,C:\Windows\Prefetch,.pf,17512,1733599291,terry
