filename,path,extension,size_bytes,mod_time_unix,source_user,source_type,label_finance,label_hr,label_it,label_general,recency_score,size_logged,name_len,path_len,path_depth,valuable_ext,junk_ext
AclGetRemTest.java,C:\Work\Projects\corbel\rem-acl\src\test\java\io\corbel\resources\rem\acl,.java,10337,1545600537.0,nhart,github_real,0,0,0,0,0.12456891919433913,9.243581705755984,18,73,12,0,0
2274328HEALTH.docx,C:\Users\omiller\Desktop\Writing,.docx,20971,1740964176.0,omiller,govdoc_real,0,0,0,0,0.5456298536765237,9.950943493692423,18,32,4,0,0
docker-compose.yml,C:\Work\Projects\Storm\library\src\main\java\ru\noties\storm\sd\.git\logs\refs\main,.yml,53022,1749069172.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.6346238505391606,10.878481060664019,18,83,15,0,0
config.py,C:\Users\deanamber\Downloads\cepdb-master\config,.py,2203,1736414668.0,dev_injector,secret_injection,0,0,1,1,0.5058147849199701,7.698029170272805,9,48,5,0,0
MItPiD7-3wuuREhE9JDjDYSbCOfEC21zDyqhdc7q7NWg3RhbCphtmdhwh7jF5o0RF3AjsWJ0uWZgA8EKihRY_Efkqg-G-kXVZI06oXUwfiBVf1BF1_politics_together.txt,C:\Work\Projects\oors\oors\src\org,.txt,5066,1747697342.0,synthetic_noise,long_name_injector,0,0,0,0,0.6175748211204792,8.53050420547591,135,34,6,0,0
auth.js,C:\Work\Projects\hydra-rpmsg\drivers\net\wireless\iwlwifi\mvm\node_modules\webpack\cjs\production,.js,503472,1757630394.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.7667171247057526,13.129285365075296,7,97,12,0,0
view_facultygroups.php,C:\Users\brian62\Downloads\Judge-master\ByteJudge,.php,954,1763467588.0,brian62,github_real,0,0,0,0,0.893522674611206,6.86171134048073,22,49,5,0,0
LanguageGlue.cpp,C:\Users\john02\source\repos\xcsoar\src\Language,.cpp,9504,1738588621.0,john02,github_real,0,0,0,0,0.52408905997491,9.15957325492253,16,48,7,0,0
JUnitExternalLibraryDescriptor.java,C:\Users\joadams\AppData\Local\Temp\git\intellij-community\plugins\junit\src\com\intellij\execution\junit,.java,1908,1680769299.0,joadams,github_real,0,0,0,0,0.2672716756324635,7.554334823725748,35,105,14,0,0
private.key,D:\Websites\web\public_html\apps\history\__pycache__\\,.key,19003,1758406638.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.7814652384011662,9.852404762306811,11,54,8,1,0
OPaginatedClusterV1.java,D:\Websites\orientdb\public_html\core\src\main\java\com\orientechnologies\orient\core\storage\cluster\v1,.java,69403,1753721981.0,calderontimothy,github_real,0,0,0,0,0.7001835428492412,11.147699781721562,24,104,14,0,0
6o2bhlgl[1].png,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\6NU83K2N,.png,18598,1707447115.0,pat,system_noise,0,0,0,0,0.3453559421596694,9.830863094815127,15,63,8,0,0
New2002CVC.pdf,Z:\HR\Recruiting\Reqs\2024,.pdf,10485,1529680011.0,hubbardkimberly,govdoc_real,0,0,0,0,0.11719865382540162,9.257796313132479,14,26,4,0,0
Homeland Security Approps amendments FY23.docx,Z:\Facilities\Maps,.docx,52428,1525260383.0,sarahramirez,govdoc_real,0,0,0,0,0.1153047885706483,10.867215152334905,46,18,2,0,0
15ff04f3.lastbuildstate,C:\Users\wyoung\Dev\cluster-capacity\vendor\k8s.io\kubernetes\vendor\github.com\vmware\govmomi\object\obj\Debug\net6.0\incremental\build,.lastbuildstate,1384,1744340901.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.5794853902923959,7.233455418621439,23,136,17,0,0
CMakeLists.txt,C:\Users\boothtonya\AppData\Local\Packages\Canonical\rootfs\home\boothtonya\TK_1720\app\loverduck_app\vendor\bundle\ruby\2.4.0\gems\twilio-ruby-5.4.3\lib\twilio-ruby\rest\node_modules\react-dom\lib,.txt,48943,1586802125.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.14878315772389983,10.798432066390685,14,197,24,0,0
requirements.txt,C:\Users\kentmary\Desktop\Coding\Wright\publishers\site\templates\k8s\overlays\production\hooks,.txt,143098,1761498054.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.8462962703549469,11.87129197739993,16,95,12,0,0
msg182.docx,C:\Users\lelaurie\Documents\Meetings\Notes_2024\Docx,.docx,83886,1737182117.0,lelaurie,govdoc_real,0,0,0,0,0.5121186223664788,11.337225934085149,11,52,6,0,0
id_dsa,C:\Users\omorrison\AppData\Local\Packages\Canonical\rootfs\home\omorrison\framework\unitecore-parent\unitecore\unitecore-tools\src\main\java\com\mocha\util\queue,,73988,1570322109.0,dev_injector,secret_injection,0,0,0,0,0.13804968598883807,11.211671712488354,6,161,20,0,0
2009-12-05_037939c8_big.jpg,C:\Users\terry\OneDrive\Documents\Work\Log,.jpg,12484,1553328472.0,terry,system_noise,0,0,0,0,0.1284912116672367,9.432283202713874,27,42,6,0,0
reg00158,C:\Windows\ie8,,8192,1534068216.0,charlie,system_noise,0,0,0,0,0.11914162539098445,9.011035410141815,8,14,2,0,0
37781fd0.lib,D:\Archive\Legacy_Projects\jenkins\core\src\main\java\hudson\triggers\.vscode\cpptools\bin\linux-x64\out\client,.lib,30956,1756439239.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.7451380134487299,10.340354423783824,12,111,15,0,0
musicPlayer.css,\\wsl$\Debian\home\ashleywagner\git\Hisense-enhancements\UI\hisenseUI\css,.css,4510,1552494097.0,ashleywagner,github_real,0,0,0,0,0.12805587264187268,8.414274137408396,15,73,10,0,0
030405 SS Floor speech.docx,C:\Users\jacobjones\Desktop\Writing\Speech\Speech,.docx,31457,1761547091.0,jacobjones,govdoc_real,0,0,0,0,0.8474114222493168,10.356408601800588,27,49,6,0,0
83a51ee4.node,C:\Users\kimberly16\Dev\vissense-demo\app\scripts\demos\.venv\Include\pkg_resources\_vendor,.node,2846,1762723049.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.8750629291394096,7.954021087278037,13,91,11,0,0
auth.js,C:\Users\hannahgonzalez\AppData\Local\Packages\Canonical\rootfs\home\hannahgonzalez\momokowan.github.io\niuniu\__pycache__\v3.11\,.js,24059,1753626601.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.6987039038153076,10.08830598952867,7,129,14,0,0
L18N.php,\\wsl$\Ubuntu\home\sanchezcharles\projects\StellarWars\1.7.3\language\de,.php,4226,1746469285.0,sanchezcharles,github_real,0,0,0,0,0.6030714073377703,8.34924780056679,8,72,10,0,0
042534.U.wpd,C:\Users\emily49\Desktop\Quick_Access,.wpd,10485,1761349177.0,emily49,govdoc_real,0,0,0,0,0.8429285641296208,9.257796313132479,12,37,4,0,0
CV  405.rtf,Z:\HR\Recruiting\Reqs\2024,.rtf,41943,1737604610.0,dalebutler,govdoc_real,0,1,0,1,0.5156565095829602,10.644090674252368,11,26,4,0,0
TU5050soy.pdf,C:\Users\arthur13\Downloads\Reading_List,.pdf,52428,1537365131.0,arthur13,govdoc_real,0,0,0,0,0.12064432285808728,10.867215152334905,13,40,4,0,0
comic.ttf,C:\Windows\Fonts,.ttf,127596,1755398982.0,jo,system_noise,0,0,0,0,0.727262362249438,11.756632138644653,9,16,2,0,0
84655.doc,Z:\Shared\Team_Folder\General,.doc,83886,1516817576.0,kimberly19,govdoc_real,0,0,0,0,0.11185198945731156,11.337225934085149,9,29,3,0,0
br0017.pdf,C:\Users\robertjohnson\Downloads\Reading_List,.pdf,41943,1676348031.0,robertjohnson,govdoc_real,0,0,0,0,0.2576184997922902,10.644090674252368,10,45,4,0,0
Kolich Lien Avoidance.pdf,C:\Users\awilliams\Desktop\Review_Queue\Avoidance,.pdf,31457,1750008679.0,awilliams,govdoc_real,0,0,0,0,0.6468535495544975,10.356408601800588,25,49,5,0,0
99-0233.cvr.docx,Z:\HR\Recruiting\Reqs\2024,.docx,188743,1717584131.0,andrea41,govdoc_real,0,0,0,0,0.3884821784724528,12.14814687852655,16,26,4,0,0
b945023b.exe,C:\Work\Projects\gofission\input\__pycache__\v3.10\,.exe,18886,1666151931.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.23781071348575647,9.846229133695847,12,51,7,0,0
Groenendyk.docx,C:\Users\paul17\Documents\Drafts,.docx,188743,1767169851.0,paul17,govdoc_real,0,0,0,0,0.9982353303705979,12.14814687852655,15,32,4,0,0
settings.json,C:\Users\mortonkelly\Desktop\Coding,.json,557,1651246393.0,dev_injector,secret_injection,0,0,0,0,0.21378134933573323,6.324358962381311,13,35,4,0,0
2009-12-06_088f1df6_big.jpg,C:\Users\terry\Documents\Work\Log,.jpg,12607,1765364924.0,terry,system_noise,0,0,0,0,0.9442855929733845,9.44208681209766,27,33,5,0,0
FRC-Workshop-Wurden.pdf,C:\Users\arthur13\Downloads\Reading_List\Wurden,.pdf,157286,1571766361.0,arthur13,govdoc_real,0,0,0,0,0.13892802394855516,11.965827441003015,23,47,5,0,0
credentials.xml,\\wsl$\Debian\home\christopher28\git\jekyll-theme-jtannerjones_com\.venv\lib\python3.9\site-packages\jinja2,.xml,1709737,1585861939.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.1481261165559113,14.351850700365747,15,107,12,0,0
STEVENS.pdf,Z:\Shared\Collaboration\Titan\Stevens,.pdf,31457,1648479543.0,sysadmin,govdoc_real,0,0,0,0,0.20984541088627764,10.356408601800588,11,37,4,0,0
s481.docx,C:\Users\vchase\Documents\Drafts\Docx,.docx,10485,1475632458.0,vchase,govdoc_real,0,0,0,0,0.09759565418584251,9.257796313132479,9,37,5,0,0
0906fda.docx,C:\Users\admin\Desktop\Scripts\Maintenance\Docx,.docx,461373,1672558316.0,admin,govdoc_real,0,0,0,0,0.24988256248545795,13.041964272895651,12,47,6,0,0
6e0f9bd0.lo,\\wsl$\Debian\home\veronicablack\git\ember-google-maps\tests\dummy\app\components\__pycache__\\,.lo,215818,1746754976.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.606384294431417,12.282195372416117,11,95,14,0,0
b7f073e0.lst,C:\Users\woodcarrie\source\repos\lojacasamento\pagseguro-api\src\main\java\br\com\uol\pagseguro\api\common\domain\cmake\build\generated\bin,.lst,66109,1742296874.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.5585079789460061,11.099075300327623,12,139,20,0,0
Check for Appraisers -Manuf-Hsg-Exh-D.doc,Z:\HR\Payroll\Cycles\2024\Check\Check,.doc,115343,1754636068.0,debrarocha,govdoc_real,1,0,0,1,0.7146882671012329,11.65567424664436,41,37,6,0,0
database.php,C:\Users\georgesparks\Desktop\Code_Review,.php,3031,1745792959.0,dev_injector,secret_injection,0,0,1,1,0.595371136669336,8.016977746762262,12,41,4,0,0
32a7b88e.tlog,C:\Users\anitajohnston\Documents\GitHub\coq-bench.github.io\clean\Linux-x86_64-4.10.0-2.0.6\extra-dev\dev\tlc\.vscode\cpptools\bin\linux-x64\server\pylance\resources,.tlog,83115,1763824769.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.9026577138607677,11.327992501419772,13,165,17,0,0
CPI_PRES (6).pdf,Z:\Library\Docs\Pres,.pdf,31457,1763931709.0,xclark,govdoc_real,0,0,0,0,0.9054291901171898,10.356408601800588,16,20,3,0,0
ext.js,C:\Users\wdiaz\AppData\Local\Packages\Canonical\rootfs\home\wdiaz\GoldAbacus\vendor\countdown,.js,99,1740159082.0,wdiaz,github_real,0,0,0,0,0.5381338733601857,4.605170185988092,6,93,12,0,0
hibernate.cfg.xml,C:\Users\kimberlyrichards\Dev\Gplus_2159_0801\config,.xml,604,1738910182.0,dev_injector,secret_injection,0,0,1,1,0.5269048095067689,6.405228458030842,17,52,5,0,0
a63fe673.so,\\wsl$\Debian\home\sarah02\git\Framy\app\framework\Component\Storage\Driver\docker\images\base\metadata,.so,60456,1757963305.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.7729734784259978,11.009687647519161,11,103,16,0,0
lib.rs,C:\Jenkins\workspace\rusoto_Build\src,.rs,4398,1741902649.0,jenkins_bot,github_real,0,0,0,0,0.5546356280825512,8.389132521348719,6,37,4,0,0
nsssrv_netgroup.c,C:\Users\azure_agent\AppData\Local\Temp\git\sssd\src\responder\nss,.c,35079,1464404151.0,azure_agent,github_real,0,0,0,0,0.09431822169453147,10.46538644648612,17,66,10,0,0
04-2269.cvr.docx,Z:\HR\Recruiting\Reqs\2023\Docx,.docx,20971,1765260042.0,wjones,govdoc_real,0,1,0,1,0.941329355488482,9.950943493692423,16,31,5,0,0
salary stuff.xlsx,C:\Users\ybrown\Downloads,.xlsx,52428,1763138883.0,ybrown,chatGPT_HR,0,1,0,1,0.8852777849595246,10.867215152334905,17,25,3,0,0
Exhibit J - Pipeline Construction Description.doc,Z:\HR\Recruiting\Reqs\2024\Description,.doc,671088,1740652287.0,omiller,govdoc_real,0,1,0,1,0.5427013050386605,13.416657045012146,49,38,5,0,0
638a34f0.suo,C:\Users\ryanbrandi\Downloads\django_test-master\tests\regressiontests\generic_views\docker\compose\services\metadata,.suo,13240,1737653199.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.5160665225064555,9.491073355339758,12,117,11,0,0
Tab L (02) - CompuStat Tools.pdf,Z:\HR\Payroll\Cycles\2023\Tools,.pdf,52428,1765439912.0,lisa70,govdoc_real,1,0,0,1,0.9464106380204987,10.867215152334905,32,31,5,0,0
SuptComp-2002.doc,Z:\HR\Payroll\Cycles\2024\Suptcomp,.doc,125829,1750677628.0,sandersanthony,govdoc_real,1,0,0,1,0.6558526404599021,11.742687068586013,17,34,5,0,0
web.config,C:\Users\dana56\AppData\Local\config,.config,3635,1743508741.0,dev_injector,secret_injection,0,0,1,1,0.5707577955377838,8.19863945529737,10,36,5,0,0
DisplayConfigProcessor.java,C:\Users\nancygreen\Desktop\Coding\cat\cat-home\src\main\java\com\dianping\cat\system\page\config\processor,.java,1462,1502517258.0,nancygreen,github_real,0,0,0,0,0.10645266602256323,7.288244401020124,27,107,16,0,0
2fe125ec.class,C:\Users\aws_svc\Dev\cri-o\vendor\src\github.com\containernetworking\cni\pkg\invoke\.git\refs\heads\remotes\origin,.class,96044,1748395398.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.6261341683059605,11.472572110621012,14,114,16,0,0
certificate.p12,C:\Work\Projects\csp-solver,.p12,140274,1536732900.0,dev_injector,secret_injection,0,0,0,0,0.12035322848222352,11.851360060619173,15,27,3,1,0
lapacke_sbdsqr_work.c,C:\Users\ecosta\Documents\GitHub\openblas\lib\OpenBLAS-0.2.19\lapack-netlib\LAPACKE\src,.c,5731,1687393006.0,ecosta,github_real,0,0,0,0,0.2831678022261824,8.653819788948063,21,87,10,0,0
marburg_trecvid07_final.doc,Z:\HR\Recruiting\Reqs\2025\Marburg,.doc,304087,1755720757.0,leejohnny,govdoc_real,0,1,0,1,0.7326994036803601,12.625072412183146,27,34,5,0,0
20011031FireSit.docx,C:\Users\susancastaneda\Desktop\Current_Projects\Phoenix,.docx,31457,1761090810.0,susancastaneda,govdoc_real,0,0,0,0,0.8371472963534877,10.356408601800588,20,56,5,0,0
MountainFever.cs,C:\Users\qlee\source\repos\OregonTrail\src\Event\Person,.cs,1107,1735861634.0,qlee,github_real,0,0,0,0,0.5013675206120143,7.010311867307229,16,55,8,0,0
CurrentDatabase_59R.wmdb,C:\Users\Pat\AppData\Local\Microsoft\Media Player,.wmdb,720896,1744245903.0,pat,system_noise,0,0,0,0,0.5784755902506392,13.488251548919175,24,49,6,0,0
PhabricatorProjectIcon.php,C:\GitLab-Runner\builds\251434\unearth-phabricator\src\applications\project\icon,.php,1547,1753904569.0,gitlab_runner,github_real,0,0,0,0,0.7030336002398375,7.344719054149673,26,80,8,0,0
mediaobjectbar.xml,C:\Program Files\Microsoft Office\root\Office16\Basis\share\config\soffice.cfg\modules\swform\toolbar,.xml,482,1741222506.0,jo,system_noise,0,0,0,0,0.5480795370187789,6.180016653652572,18,101,11,0,0
$$_system32_reminst_boot_x64_zh-tw_e14dd291e1da50d2.cdf-ms,C:\Windows\winsxs\FileMaps,.cdf-ms,792,1754079594.0,terry,system_noise,0,0,0,0,0.7057874706878648,6.675823221634848,58,26,3,0,0
2004-03-31-air-america-radio.md,C:\Users\russellmatthew\Documents\GitHub\chrismetcalf.net\_posts,.md,541,1715080475.0,russellmatthew,github_real,0,0,0,0,0.3768591782197001,6.295266001439646,31,64,6,0,0
211139.xxx,Z:\Shared\Team_Folder\General,.xxx,41943,1566321567.0,xclark,govdoc_real,0,0,0,0,0.13567370298901996,10.644090674252368,10,29,3,0,0
608d956d.exe,C:\Work\Projects\PFC\node_modules\react-dom\src\main,.exe,40454,1745070941.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.5873647406711846,10.60794552424194,12,52,7,0,0
arptr.c,C:\Users\jholloway\Desktop\Code_Review\Codes,.c,180,1737774967.0,jholloway,github_real,0,0,0,0,0.5170969185985395,5.198497031265826,7,44,5,0,0
sourcesanspro-regular-demo.html,\\wsl$\Debian\home\jtapia\git\group-hug\fonts,.html,33674,1533123769.0,jtapia,github_real,0,0,0,0,0.11871803003842474,10.424511001278566,31,45,8,0,0
fe10984f.inf,C:\Users\sheilacampbell\AppData\Local\Temp\git\AbacusMachineSim\.vscode\extensions\ms-python.python\bin\debug_adapter,.inf,225867,1762520120.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.8701631390329535,12.32770603682217,12,117,12,0,0
dispatches.qxp,C:\Users\samantha23\Desktop\Ops\Configs,.qxp,94371,1740007256.0,samantha23,govdoc_real,0,0,0,0,0.5367432916960149,11.454999697966604,14,39,5,0,0
a2100_u_s002.gif,C:\Program Files\Brother\BRHL2170\HTML\ug\images,.gif,910,1465087848.0,terry,system_noise,0,0,0,0,0.09451147958440555,6.814542897259958,16,48,6,0,0
state_imagine_JUvWGPQv1W9PrauP8o-3XRgsOJ-Mq9gX_sh8tpV9wIFZ-IMkHaYyGW6tKxWIgxp1wQTvcT.xlsx,C:\Program Files\Microsoft Office\root\Office16\Basis\share\gallery,.xlsx,49980,1760844997.0,synthetic_noise,long_name_injector,0,0,0,0,0.8317200778772297,10.819398212191988,89,67,7,0,0
3ddfacd8.class,C:\Users\kristinapatterson\Documents\GitHub\rising-fallmoon.github.io\cmake\CMakeFiles\bin,.class,3779,1510343870.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.10934140560637516,8.237479288613633,14,90,8,0,0
EmpresaService.java,\\wsl$\Ubuntu\home\juanmeyer\projects\pontointeligente\src\main\java\net\sparkbox\pontointeligente\api\services,.java,502,1513293615.0,juanmeyer,github_real,0,0,0,0,0.11047123200172518,6.220590170099739,19,111,15,0,0
RPT145684009.pdf,C:\Users\lelaurie\Documents\Reference\PDFs,.pdf,41943,1733654428.0,lelaurie,govdoc_real,0,0,0,0,0.4843706005230883,10.644090674252368,16,42,5,0,0
update.exe,C:\Windows\$hf_mig$\KB975467\update,.exe,755576,1524929751.0,pat,system_noise,0,0,0,0,0.11516556644220009,13.535236974760286,10,35,4,0,0
23539.000,Z:\IT_Admin\Tools,.000,136314,1461370825.0,admin,govdoc_real,0,0,0,0,0.09347024974230549,11.822723662986718,9,17,2,0,0
Panel.html,C:\Users\munozjoshua\Downloads\jdk8-master\jdk8en_us\docs\api\java\awt\class-use,.html,9655,1755979817.0,munozjoshua,github_real,0,0,0,0,0.7371361777979193,9.175334762777368,10,80,10,0,0
docker-compose.yml,D:\Archive\Legacy_Projects\SoftUni-Homework\10. C# Web Development Basics - 19.09.2017\04. HTML5 and CSS - Exercise\obj\Debug\net6.0\incremental\build,.yml,516209,1738150222.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.5202983505836148,13.154268938415314,18,150,10,0,0
ComparisonConstraint.cs,C:\inetpub\wwwroot\nunit\src\NUnitFramework\framework\Constraints,.cs,5973,1739293505.0,kimberlyrichards,github_real,0,0,0,0,0.5303011640107187,8.695171998776056,23,65,7,0,0
line_operation_dew_272XcD93hKffRt5zOTFKCI-QsWXqdr3YWdUQ9RvgcPjy5erhjURol1OPRAO80_HmD69VGYrfTXo_KTfZxG3KPjAMBI_0wGgN5o-NsvaR5U-_XAW7DWV4mB7vPlEvCZS.cache,C:\Users\oliviabonilla\Desktop\Code_Review\cdnjs\ajax\libs\redux-little-router,.cache,22700,1764210068.0,synthetic_noise,long_name_injector,0,0,0,0,0.9127236384192747,10.030164255362632,152,78,8,0,1
SB1195P.docx,C:\Users\shane04\Documents\Drafts\Docx,.docx,20971,1755820601.0,shane04,govdoc_real,0,0,0,0,0.7344030351972016,9.950943493692423,12,38,5,0,0
cb56c2f8.timestamp,C:\Users\timothymay\AppData\Local\Packages\Canonical\rootfs\home\timothymay\IPv6PrefixComparison\k8s\charts\templates\generated,.timestamp,227568,1744359852.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.5796872556374475,12.335208768091292,18,127,14,0,0
PRNWR_AutoTourWest_2008.docx,C:\Users\robert46\Documents\Drafts,.docx,125829,1745565681.0,robert46,govdoc_real,0,0,0,0,0.5928274309914638,11.742687068586013,28,34,4,0,0
PPPL-4153 cover.indd,Z:\Public\Transfer\Pppl,.indd,765460,1759785047.0,sara02,govdoc_real,0,0,0,0,0.8091018207792773,13.548233545688625,20,23,3,0,0
id_rsa,C:\Work\Projects\spark.blog\wp-content\themes\sheri-theme\node_modules\gulp-imagemin\node_modules\imagemin\node_modules\imagemin-svgo\node_modules\svgo\node_modules\sax\test\docker\layers\temp_config,,29683,1749266047.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.6371481494509215,10.298363459090025,6,199,20,0,0
livestock_estimates.xlsx,Z:\HR\Payroll\Cycles\2025\Livestock,.xlsx,20971,1745840226.0,virginia85,govdoc_real,1,0,0,1,0.5959028954917157,9.950943493692423,24,35,5,0,0
07-3149 Order Granting Motion to Amend Complaint.docx,Z:\HR\Payroll\Cycles\2023\Docx,.docx,62914,1753899729.0,lelaurie,govdoc_real,1,0,0,1,0.7029577522524639,11.049539888026068,53,30,5,0,0
23539.000,C:\Users\lelaurie\Documents\Personal\Docs,.000,167772,1740365633.0,lelaurie,govdoc_real,0,0,0,0,0.5400372940138143,12.030367154228223,9,41,5,0,0
Vector2d.h,C:\Users\ksanchez\Documents\GitHub\ObjectARXCore\2014\utils\Atil\Inc,.h,15212,1744243015.0,ksanchez,github_real,0,0,0,0,0.5784449468011689,9.62990560446313,10,68,9,0,0
254C34ECd01,C:\Users\Pat\AppData\Local\Mozilla\Firefox\Profiles\6tx4mh5h.default\Cache,,21742,1746303444.0,pat,system_noise,0,0,0,0,0.6011648598551577,9.987047145635058,11,74,9,0,0
Sport Fish restoration Receipts Forecast.xls,Z:\Accounting\AP\Invoices\2023\Forecast,.xls,10485,1766653789.0,lelaurie,govdoc_real,1,0,0,1,0.9821909067547459,9.257796313132479,44,39,5,0,0
published-opn-ctwebsite.pdf,C:\Users\orivera\Documents\Reference\PDFs\Ctwebsite\Published,.pdf,31457,1607377401.0,orivera,govdoc_real,0,0,0,0,0.16477849354742186,10.356408601800588,27,61,7,0,0
Improving_biodefense.docx,C:\Users\zacharywilliams\Documents\Drafts,.docx,94371,1620928027.0,zacharywilliams,govdoc_real,0,0,0,0,0.1773343439486536,11.454999697966604,25,41,4,0,0
Dockerfile,C:\Users\shane31\Desktop\Coding\dowsers\dowsers-core\src\main\java\org\intelligentsia\dowsers\core\serializers\jackson\build\tmp\kotlin-classes\debug\internal,,206465,1743224885.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.5678405717731054,12.237891028916692,10,158,20,0,0
889c0351.o,C:\Users\sandraedwards\source\repos\SoftUni\Java-DB-Fundamentals\DatabasesFrameworks-Hibernate&SpringData\EXAMS\exam\src\main\java\softuni\io\cmake\external\project\include,.o,124514,1764499673.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.9204385964630651,11.732181469557245,10,172,18,0,0
ffiberbed final.docx,C:\Users\elizabeth90\Desktop\Work_In_Progress\Docx,.docx,20971,1751824212.0,elizabeth90,govdoc_real,0,0,0,0,0.6718737736322268,9.950943493692423,20,50,5,0,0
DialogBoxLoadSaveGame.cs,C:\Users\eric43\source\repos\ProjectPorcupine\Assets\Scripts\UI\DialogBox\FileSaveLoad,.cs,4095,1759752425.0,eric43,github_real,0,0,0,0,0.8084251974054822,8.317766166719343,24,86,10,0,0
29b2105d.lst,\\wsl$\Debian\home\leonrebecca\git\myyyyshop\Maticsoft.TaoBao_Source\Maticsoft.TaoBao.Domain\cmake\build\generated\bin,.lst,22022,1528386004.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.11663774566399845,9.99984264077889,12,118,13,0,0
test_memoize_1.py,C:\Work\Projects\parsl\parsl\tests\test_python_apps,.py,976,1736437225.0,gguerrero,github_real,0,0,0,0,0.5059978539696548,6.884486652042782,17,51,6,0,0
2ad5e502.exe,C:\Program Files\Enterprise Apps\chicago-cube\config\environments\__pycache__\v3.10\,.exe,32137,1747955994.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.6207189025557533,10.377794409601698,12,84,8,0,0
views.py,C:\Users\garymoore\Dev\Pytition\pytition\petition,.py,64345,1745738520.0,garymoore,github_real,0,0,0,0,0.5947598668353479,11.072030051030096,8,49,6,0,0
hibernate.cfg.xml,C:\Users\olittle\Desktop\Coding,.xml,1683,1703112558.0,dev_injector,secret_injection,0,0,0,0,0.32970534090660314,7.428927194802272,17,31,4,0,0
Feb. 2025 Newsletter.docx,C:\Users\uparker\Desktop\To_Sort\Docx,.docx,975175,1741398847.0,uparker,govdoc_real,0,0,0,0,0.5497644089710966,13.790373246510018,25,37,5,0,0
RSC Budget Options 2023.docx,C:\Users\ochoamatthew\OneDrive - Corp\Finance\Reporting\Options\Options,.docx,262144,1737518060.0,ochoamatthew,govdoc_real,1,0,0,1,0.5149277785052921,12.476653064769005,28,71,7,0,0
ccp-IN.ts,C:\Users\lbaker\Dev\angular\packages\common\locales,.ts,3581,1763232180.0,lbaker,github_real,0,0,0,0,0.8876024432709568,8.183676582620658,9,51,7,0,0
2005 Scope Ruling for Garden Ridge 11-04(2).docx,C:\Users\twest\Desktop\Writing\Docx,.docx,52428,1752903816.0,twest,govdoc_real,0,0,0,0,0.687691319755006,10.867215152334905,48,35,5,0,0
88406baa.gmo,C:\Work\Projects\Drupal-PHRETS\docs\cmake\build\generated\bin,.gmo,3951,1766330665.0,structural_toxic_gen,dependency_noise,0,0,0,0,0.9724048967444202,8.281977058867758,12,61,8,0,0
payroll cost check.xlsx,C:\Users\kristenmartin\Documents\Finance\Payroll,.xlsx,524288,1494503509.0,kristenmartin,chatGPT_finance,0,0,0,0,0.10364884593981101,13.169798337985775,23,48,5,0,0
Complete.pdf,Z:\HR\Payroll\Cycles\2023,.pdf,230686,1667446427.0,paul17,govdoc_real,0,0,0,0,0.24015503524486084,12.348817092335706,12,25,4,0,0
Recruiting_Data_Extract.xls,C:\Users\sara02\Documents\HR\Recruiting\Exports,.xls,31457,1530324235.0,sara02,chatGPT_HR,0,0,0,0,0.11747991938454619,10.356408601800588,27,47,6,0,0
PMDS_CAHA_1308032728_CENTENNIAL_ALL_TABS_CVR.pdf,Z:\HR\Recruiting\Reqs\2023,.pdf,251658,1512316991.0,patricia94,govdoc_real,0,0,0,0,0.11009458376645517,12.43583027552287,48,26,4,0,0
version.py,\\wsl$\Ubuntu\home\ywalter\projects\bedrock-ansible\lib\trellis\plugins\vars,.py,2048,1753449202.0,ywalter,github_real,0,0,0,0,0.6959684632007338,7.6251071482389,10,76,11,0,0
SB1523S.1.docx,C:\Users\sara02\Desktop\Writing,.docx,20971,1529528214.0,sara02,govdoc_real,0,0,0,0,0.11713257582401018,9.950943493692423,14,31,4,0,0
